Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Relative Humidity,Wind,state
2/16/13,-43.125,26.746,83,22.707,32.35472287,1.752045904,15.62305593,0.947807393,Rio
3/18/13,-43.125,27.92,83,22.921,24.57675421,1.951005854,20.46965689,0.940996388,Rio
4/17/13,-43.125,28.993,83,23.26,15.0546999,1.644673657,20.51391123,0.938196984,Rio
5/17/13,-43.125,30.358,83,22.101,3.529358906,1.525668997,23.92334521,0.871533318,Rio
6/16/13,-43.125,30.185,83,20.407,5.196188088,1.796686833,22.66889538,0.864334636,Rio
7/16/13,-43.125,30.299,83,20.499,0.456619025,2.466165184,23.95733933,0.813587994,Rio
8/15/13,-43.125,31.736,83,22.372,4.047780492,2.427915659,24.91337598,0.853569267,Rio
9/14/13,-43.125,35.468,83,22.757,0,3.003560173,21.71039305,0.638538925,Rio
10/14/13,-43.125,36.352,83,24.274,0,2.915737498,17.97249841,0.520900442,Rio
11/13/13,-43.125,35.09,83,22.98,0,2.831240885,20.26855838,0.603381627,Rio
12/13/13,-43.125,34.822,83,21.479,0.288391093,2.324356194,19.04375017,0.714885156,Rio
1/12/14,-43.125,28.231,83,22.615,28.40308668,2.463717789,22.5648817,0.907475849,Rio
2/11/14,-43.125,28.525,83,21.982,21.23794224,2.10969699,27.00332156,0.929297244,Rio
3/13/14,-43.125,27.653,83,21.324,21.17443122,1.616700983,25.7370985,0.952934335,Rio
4/12/14,-43.125,28.25,83,22.628,14.1294456,1.180413987,21.97757561,0.940915955,Rio
5/12/14,-43.125,27.483,83,23.038,11.85149552,1.544921838,13.51345926,0.949301723,Rio
6/11/14,-43.125,27.1,83,22.165,9.2731491,1.711301204,16.31857052,0.948403761,Rio
7/11/14,-43.125,29.296,83,21.773,2.087400564,1.554309914,17.43025985,0.905287418,Rio
1/6/98,-43.125,34.356,83,23.327,0.052356708,3.490032257,15.25556376,0.568017791,Rio
2/5/98,-43.125,37.077,83,24.165,0,3.098075717,20.4351174,0.559396022,Rio
3/7/98,-43.125,33.355,83,22.711,9.4602618,2.17177271,25.40261016,0.838938957,Rio
4/6/98,-43.125,34.627,83,22.498,0,2.47184826,20.3131134,0.680476017,Rio
5/6/98,-43.125,32.924,83,23.385,8.830262038,1.590341992,11.88056124,0.849329666,Rio
6/5/98,-43.125,33.119,83,22.62,0.94413744,1.52358798,20.8927692,0.688666368,Rio
7/5/98,-43.125,34.361,83,21.862,0,2.712008838,17.7553098,0.543982237,Rio
8/4/98,-43.125,34.466,83,22.421,0.207710568,2.931660019,17.35491924,0.578246858,Rio
9/3/98,-43.125,34.298,83,22.675,0,3.347500548,17.1727308,0.50629059,Rio
10/3/98,-43.125,35.203,83,22.481,0,2.925656599,16.91476794,0.581679916,Rio
11/2/98,-43.125,36.769,83,23.478,0,3.205303854,16.95132774,0.563450714,Rio
12/2/98,-43.125,39.185,83,23.597,0,3.25161959,20.99216448,0.514149667,Rio
1/1/99,-43.125,40.142,83,22.784,0,2.74053523,25.83264222,0.526478873,Rio
1/31/99,-43.125,29.425,83,22.972,19.71015962,1.954117501,24.69414708,0.887962333,Rio
3/2/99,-43.125,28.458,83,22.331,8.04577284,2.29101639,24.38313336,0.886583722,Rio
4/1/99,-43.125,30.294,83,22.568,4.281237684,1.884308449,22.89088224,0.850821482,Rio
5/1/99,-43.125,27.709,83,22.614,10.8172381,2.038617237,18.9789768,0.935272777,Rio
5/31/99,-43.125,27.586,83,23.146,6.324007385,1.48819514,16.7822442,0.936595806,Rio
6/30/99,-43.125,31.452,83,21.287,0.199127138,1.990830124,23.10524856,0.735790051,Rio
7/30/99,-43.125,31.882,83,18.88,0.181961064,2.302425737,24.46093332,0.696429629,Rio
8/29/99,-43.125,36.381,83,21.252,0,2.81073486,22.28225436,0.624258472,Rio
9/28/99,-43.125,34.066,83,23.462,0.527000652,3.249285453,18.71314281,0.576337371,Rio
10/28/99,-43.125,35.642,83,23.715,0.034332264,2.536980883,14.52943224,0.580689367,Rio
11/27/99,-43.125,31.223,83,23.279,5.563549606,2.372769801,14.49640728,0.776330231,Rio
12/27/99,-43.125,27.701,83,23.163,4.6108296,1.520283843,8.45319852,0.895537353,Rio
1/26/00,-43.125,35.809,83,20.439,0.08239752,2.127318911,23.73238296,0.698932307,Rio
2/25/00,-43.125,30.937,83,19.167,2.138902776,1.485063424,21.55972565,0.874973146,Rio
3/26/00,-43.125,27.234,83,22.82,8.040622824,1.515811241,11.2338018,0.941017041,Rio
4/25/00,-43.125,28.228,83,22.643,8.95728713,1.757083094,16.80969294,0.928199535,Rio
5/25/00,-43.125,29.56,83,22.208,2.276229564,1.628112653,18.33378966,0.824103891,Rio
6/24/00,-43.125,31.095,83,21.193,1.809310932,2.420877045,22.02681978,0.814826625,Rio
7/24/00,-43.125,31.341,83,21.627,5.716325988,1.834458491,14.64041376,0.801186118,Rio
8/23/00,-43.125,34.691,83,22.571,0,2.816833321,22.666221,0.614391725,Rio
9/22/00,-43.125,33.451,83,24.32,0.369071885,2.828040486,22.45285908,0.568614662,Rio
10/22/00,-43.125,37.334,83,22.026,0,2.620690381,20.22108023,0.558435648,Rio
11/21/00,-43.125,37.58,83,24.668,0,3.226569729,20.51831286,0.531908993,Rio
12/21/00,-43.125,35.011,83,22.539,0.041198731,2.325274552,19.9334808,0.641938618,Rio
1/20/01,-43.125,28.307,83,21.806,10.58979276,2.064604266,21.11900832,0.882133457,Rio
2/19/01,-43.125,31.476,83,20.388,3.84350472,1.938637772,27.44712684,0.844386027,Rio
3/21/01,-43.125,32.318,83,22.827,5.168720412,2.236742292,26.816625,0.825404201,Rio
4/20/01,-43.125,27.915,83,22.964,18.87931573,1.16794502,19.16960616,0.937926337,Rio
5/20/01,-43.125,27.235,83,20.092,4.86831821,1.200385816,13.49370198,0.940700688,Rio
6/19/01,-43.125,30.146,83,21.604,1.011085466,2.067740438,17.78450832,0.753919341,Rio
7/19/01,-43.125,32.833,83,20.986,0,2.056753126,20.29893444,0.736767414,Rio
8/18/01,-43.125,35.524,83,23.075,0,2.427461598,20.15257644,0.474042128,Rio
9/17/01,-43.125,34.537,83,21.988,6.9419862,2.662707589,23.60812716,0.746178332,Rio
10/17/01,-43.125,40.049,83,24.849,0,3.007476166,22.7842335,0.444865102,Rio
11/16/01,-43.125,38.919,83,22.992,0,3.177840513,21.06398862,0.529929609,Rio
12/16/01,-43.125,34.223,83,25.098,0.7844922,3.480842262,11.7682857,0.601878378,Rio
1/15/02,-43.125,28.319,83,23.126,5.149839996,1.720865522,15.77469132,0.911373254,Rio
2/14/02,-43.125,29.244,83,21.801,18.10341025,1.802921853,26.5150728,0.909424822,Rio
3/16/02,-43.125,29.743,83,23.412,8.50410473,2.136469693,18.97520958,0.899948432,Rio
4/15/02,-43.125,27.6,83,22.926,14.00413311,1.917468175,23.42328012,0.926695316,Rio
5/15/02,-43.125,29.175,83,23.099,4.016879705,1.525929212,9.40499388,0.897463327,Rio
6/14/02,-43.125,29.185,83,22.108,12.2188554,2.238487235,20.02292712,0.890453945,Rio
7/14/02,-43.125,33.509,83,21.758,0.413704404,2.208734879,23.00051232,0.775494311,Rio
8/13/02,-43.125,33.943,83,23.021,1.2290958,2.691189671,20.95227936,0.620401662,Rio
9/12/02,-43.125,36.352,83,22.315,3.03325956,2.08148785,13.55529078,0.670882013,Rio
10/12/02,-43.125,39.329,83,23.493,0.60253164,3.810097345,21.6045549,0.522239972,Rio
11/11/02,-43.125,36.778,83,22.435,0,3.108200534,20.43872406,0.579986176,Rio
12/11/02,-43.125,34.711,83,23.7,18.56003137,1.345154735,17.27555771,0.811207367,Rio
1/10/03,-43.125,36.02,83,23.752,3.162006439,2.315112096,19.44309276,0.748983718,Rio
2/9/03,-43.125,31.35,83,22.639,7.71102756,1.899704018,26.83355724,0.832689024,Rio
3/11/03,-43.125,29.488,83,23.585,10.79578134,2.414621211,15.80974434,0.886071039,Rio
4/10/03,-43.125,29.888,83,21.916,8.270652053,1.850006059,24.84241668,0.899708738,Rio
5/10/03,-43.125,27.852,83,23.11,15.18172632,1.747581776,23.45957064,0.932935972,Rio
6/9/03,-43.125,31.124,83,21.186,0.0343323,2.129787277,21.94638696,0.803252885,Rio
7/9/03,-43.125,32.195,83,19.665,0,1.968315675,23.3695692,0.757468014,Rio
8/8/03,-43.125,35.123,83,19.715,0,2.122427536,23.47379712,0.660680538,Rio
9/7/03,-43.125,36.359,83,23.872,0,2.72538413,26.7618384,0.516870032,Rio
10/7/03,-43.125,36.911,83,23.799,0.013732913,2.904526564,15.3384165,0.527668619,Rio
11/6/03,-43.125,38.932,83,22.766,0.9286884,1.508283528,15.68249604,0.658567998,Rio
12/6/03,-43.125,36.776,83,24.795,0.133895916,3.076578873,16.8094683,0.570758397,Rio
1/5/04,-43.125,38.142,83,24.365,0,3.068527714,19.04686992,0.533185983,Rio
2/4/04,-43.125,31.079,83,23.361,14.52426516,1.931805585,25.58689387,0.88678089,Rio
3/5/04,-43.125,29.894,83,22.464,10.98117396,1.887180203,25.5969027,0.908451052,Rio
4/4/04,-43.125,32.009,83,22.077,7.59086388,1.622746032,25.7019156,0.833367185,Rio
5/4/04,-43.125,30.965,83,21.31,1.177596576,1.771466378,20.9653254,0.825037232,Rio
6/3/04,-43.125,30.946,83,18.272,1.963804068,1.481707825,23.11239672,0.821738199,Rio
7/3/04,-43.125,30.362,83,21.216,2.07195408,2.029313933,21.01404168,0.805046213,Rio
8/2/04,-43.125,29.691,83,21.733,4.317284484,2.094634648,14.23839449,0.836514204,Rio
9/1/04,-43.125,36.4,83,22.942,9.704017346,2.772965341,21.61406484,0.611472701,Rio
10/1/04,-43.125,37.113,83,25.912,0,3.583078639,19.8737415,0.510251969,Rio
10/31/04,-43.125,39.934,83,24.702,0,3.211825082,20.44366848,0.492492855,Rio
11/30/04,-43.125,36.755,83,23.324,2.64615539,2.555824794,16.52861592,0.632879763,Rio
12/30/04,-43.125,34.03,83,22.474,1.060865712,2.460271717,15.12832644,0.674464315,Rio
1/29/05,-43.125,32.857,83,23.591,3.88297782,2.085734929,25.39237482,0.775059942,Rio
2/28/05,-43.125,31.339,83,22.629,5.86395252,1.805088444,20.42646192,0.851303938,Rio
3/30/05,-43.125,32.167,83,23.372,9.213069276,1.281572311,21.0773286,0.890830785,Rio
4/29/05,-43.125,31.641,83,23.255,11.49101363,1.817122813,23.11002648,0.873162179,Rio
5/29/05,-43.125,29.699,83,21.781,9.64478484,1.777613171,21.52186092,0.892911476,Rio
6/28/05,-43.125,31.908,83,20.595,0.1476288,2.252550687,21.59712972,0.699282877,Rio
7/28/05,-43.125,34.82,83,24.203,0,2.365626057,20.15668368,0.551077309,Rio
8/27/05,-43.125,34.419,83,23.181,0.228309372,3.3297042,19.67472648,0.548042074,Rio
9/26/05,-43.125,41.018,83,20.732,0,2.877117386,27.57605814,0.504843573,Rio
10/26/05,-43.125,37.079,83,23.978,0.0343323,2.685692967,16.10206848,0.521950784,Rio
11/25/05,-43.125,35.955,83,23.605,1.373290632,2.769743861,15.15020346,0.659831194,Rio
12/25/05,-43.125,34.963,83,23.177,0,2.681945318,18.0312705,0.63833967,Rio
1/24/06,-43.125,36.566,83,22.479,0.230026356,2.240445645,17.59375872,0.672662251,Rio
2/23/06,-43.125,33.414,83,21.539,8.15305428,1.981881484,25.96033296,0.804202427,Rio
3/25/06,-43.125,31.902,83,21.138,4.3224318,1.901379173,24.67214208,0.85657257,Rio
4/24/06,-43.125,29.12,83,22.567,13.2848766,1.264833672,11.49592572,0.935818736,Rio
5/24/06,-43.125,30.45,83,21.594,5.017660502,1.833400539,22.4555544,0.858443634,Rio
6/23/06,-43.125,29.874,83,19.481,0.096130404,2.024339637,22.9131072,0.788582197,Rio
7/23/06,-43.125,31.971,83,19.709,0,2.010599886,23.9985072,0.628150534,Rio
8/22/06,-43.125,35.014,83,23.725,0.396538164,2.944540411,17.86213584,0.672440983,Rio
9/21/06,-43.125,34.822,83,21.869,0.010299679,2.177865904,15.06476106,0.627110687,Rio
10/21/06,-43.125,40.778,83,25.441,0,2.715228765,22.56744762,0.496483283,Rio
11/20/06,-43.125,35.394,83,23.789,3.033252612,2.990196809,21.43670562,0.665044405,Rio
12/20/06,-43.125,39.16,83,23.925,0,3.271708907,21.39412662,0.483775325,Rio
1/19/07,-43.125,38.039,83,22.837,0,2.976908205,19.7198424,0.574712642,Rio
2/18/07,-43.125,28.42,83,23.079,66.58396416,1.767076779,14.41040715,0.934480252,Rio
3/20/07,-43.125,31.157,83,22.199,4.71897108,2.035178604,26.3582982,0.852981612,Rio
4/19/07,-43.125,28.661,83,22.896,12.1253018,1.611115155,21.56878332,0.916760203,Rio
5/19/07,-43.125,32.2,83,23.182,0.034332264,1.916642442,23.1697665,0.742727046,Rio
6/18/07,-43.125,31.831,83,22.931,8.3084112,2.365528167,16.7273964,0.809160701,Rio
7/18/07,-43.125,34.809,83,21.489,0,2.307281682,23.80083696,0.643823818,Rio
8/17/07,-43.125,35.753,83,21.686,0.097847042,2.50590803,25.47214272,0.546165802,Rio
9/16/07,-43.125,38.342,83,23.326,0,2.898355945,19.89214128,0.517939745,Rio
10/16/07,-43.125,40.733,83,21.526,0,3.038287612,22.40409413,0.535552281,Rio
11/15/07,-43.125,38.708,83,24.164,0,3.945155935,20.52764478,0.494931984,Rio
12/15/07,-43.125,37.057,83,23.532,6.106852476,2.141457054,13.19692158,0.702049076,Rio
1/14/08,-43.125,27.545,83,21.646,10.86273396,2.131355313,22.68887976,0.91833487,Rio
2/13/08,-43.125,34.429,83,22.32,1.02567636,2.299106414,17.59302857,0.754558464,Rio
3/14/08,-43.125,27.415,83,21.84,10.13145129,1.617142272,21.0552732,0.941241245,Rio
4/13/08,-43.125,30.172,83,22.492,13.45053882,1.309842238,19.80956538,0.899707516,Rio
5/13/08,-43.125,28.391,83,22.321,0.873756432,1.87962793,18.37918152,0.879698413,Rio
6/12/08,-43.125,28.279,83,22.829,5.506893252,1.737049781,12.0636,0.881196589,Rio
7/12/08,-43.125,30.491,83,19.571,0,1.757721619,15.69251718,0.755536296,Rio
8/11/08,-43.125,33.004,83,22.904,1.526069736,2.10521377,18.44324629,0.678797057,Rio
9/10/08,-43.125,37.129,83,20.998,0,2.938081413,25.66220724,0.532187222,Rio
10/10/08,-43.125,36.629,83,22.233,0.218009988,2.79601687,17.99324424,0.596158132,Rio
11/9/08,-43.125,35.232,83,24.019,0.973320372,3.706347663,22.2402942,0.632765182,Rio
12/9/08,-43.125,35.469,83,21.957,1.19476332,2.568910826,17.31110724,0.644007877,Rio
1/8/09,-43.125,35.474,83,24.126,0.363922416,2.371513219,12.84260472,0.606507262,Rio
2/7/09,-43.125,31.891,83,21.754,0.59738184,2.238736483,16.78618764,0.811179104,Rio
3/9/09,-43.125,29.158,83,21.301,2.478792845,1.708665547,22.56338808,0.888798238,Rio
4/8/09,-43.125,27.777,83,22.616,12.9312549,1.413870339,24.11926416,0.94593878,Rio
5/8/09,-43.125,29.162,83,21.012,11.12022144,1.159292906,23.41766916,0.938565583,Rio
6/7/09,-43.125,26.984,83,22.753,1.596451572,1.501023912,4.92507792,0.898500113,Rio
7/7/09,-43.125,27.985,83,20.78,1.290894566,2.140317598,14.06519892,0.837319568,Rio
8/6/09,-43.125,29.748,83,20.085,2.6727678,2.415384644,23.8801536,0.809552686,Rio
9/5/09,-43.125,37.626,83,22.27,0,2.610114752,22.16582064,0.62313306,Rio
10/5/09,-43.125,36.885,83,22.625,0,2.727227985,20.07826722,0.556701886,Rio
11/4/09,-43.125,35.823,83,24.354,1.476288612,2.966141948,17.12407716,0.581290467,Rio
12/4/09,-43.125,36.837,83,24.068,3.14483544,3.196975265,18.49646934,0.609800047,Rio
1/3/10,-43.125,28.363,83,22.796,22.08594879,2.245688958,21.67064568,0.908936335,Rio
2/2/10,-43.125,34.858,83,23.327,0.027465818,3.117967939,21.62784996,0.748364667,Rio
3/4/10,-43.125,32.87,83,21.414,3.19976712,1.971894775,26.80267716,0.802890486,Rio
4/3/10,-43.125,31.135,83,22.211,4.202270273,1.805594495,24.39753336,0.863748673,Rio
5/3/10,-43.125,28.557,83,23.357,14.90707656,1.474173822,16.541379,0.942332838,Rio
6/2/10,-43.125,28.459,83,20.95,2.758600764,1.179131462,8.27094636,0.909377543,Rio
7/2/10,-43.125,31.399,83,22.831,1.544952456,1.863855256,22.44093318,0.828784636,Rio
8/1/10,-43.125,33.163,83,20.173,0,1.871613501,24.64757208,0.720506982,Rio
8/31/10,-43.125,34.392,83,22.39,0,2.615938421,21.60360396,0.597122718,Rio
9/30/10,-43.125,38.999,83,22.376,0,2.845505869,22.54269762,0.579368152,Rio
10/30/10,-43.125,35.229,83,25.336,0.024032606,3.156799108,18.01018638,0.623021123,Rio
11/29/10,-43.125,34.449,83,23.047,3.618627624,2.734267326,23.74869456,0.671616321,Rio
12/29/10,-43.125,34.02,83,22.595,6.008151974,2.118768827,16.66288512,0.805872895,Rio
1/28/11,-43.125,27.179,83,21.886,15.5559564,1.634557957,20.2721337,0.950326161,Rio
2/27/11,-43.125,28.55,83,21.819,7.529066172,1.227347451,18.980603,0.944757386,Rio
3/29/11,-43.125,30.593,83,21.465,2.81524428,1.855393843,26.85683414,0.879037797,Rio
4/28/11,-43.125,27.037,83,22.811,88.76098432,1.039606518,6.263958156,0.947749462,Rio
5/28/11,-43.125,28.763,83,21.489,6.47163432,0.968580492,22.98844409,0.925793377,Rio
6/27/11,-43.125,29.083,83,20.117,9.575269826,1.497855924,22.20295113,0.919740802,Rio
7/27/11,-43.125,29.799,83,18.629,0,2.175689489,24.46732944,0.76424594,Rio
8/26/11,-43.125,28.646,83,20.507,3.536224178,1.976950764,15.28805994,0.849083714,Rio
9/25/11,-43.125,37.773,83,22.78,0,2.911624645,27.43928494,0.587501314,Rio
10/25/11,-43.125,33.623,83,22.187,0.83427444,2.685299271,23.33377086,0.706036372,Rio
11/24/11,-43.125,34.974,83,23.279,6.59351286,2.660791903,23.17601994,0.73834374,Rio
12/24/11,-43.125,34.529,83,22.233,1.34239392,2.501035314,25.94108713,0.691165864,Rio
1/23/12,-43.125,28.082,83,22.371,32.5710252,1.133503638,17.30591828,0.948541115,Rio
2/22/12,-43.125,28.239,83,20.979,13.69514979,1.933022611,27.58092817,0.913249971,Rio
3/23/12,-43.125,29.428,83,21.636,22.14431204,1.701464989,26.64531424,0.908709828,Rio
4/22/12,-43.125,28.842,83,22.105,17.63649396,2.016060843,19.05491494,0.933010056,Rio
5/22/12,-43.125,31.064,83,20.058,3.34053234,1.750084975,23.68886193,0.851982208,Rio
6/21/12,-43.125,29.392,83,22.794,3.865812948,1.778283104,22.6876998,0.877147941,Rio
7/21/12,-43.125,27.382,83,20.965,6.95229048,2.380926788,23.57908511,0.922026293,Rio
8/20/12,-43.125,32.362,83,19.012,0,2.415704517,25.57945839,0.697525728,Rio
9/19/12,-43.125,37.705,83,22.364,0,2.897009817,21.23075562,0.562508048,Rio
10/19/12,-43.125,38.463,83,22.953,0,3.072999074,21.0561672,0.57179032,Rio
11/18/12,-43.125,38.925,83,22.261,0,2.721592384,19.04947866,0.600013419,Rio
12/18/12,-43.125,34.322,83,21.844,4.7447217,2.387868287,21.78609406,0.737602248,Rio
1/17/13,-43.125,28.658,83,21.763,20.78562265,1.242252783,26.31149043,0.926288379,Rio
2/16/13,-43.125,26.746,83,22.707,32.35472287,1.752045904,15.62305593,0.947807393,Rio
3/18/13,-43.125,27.92,83,22.921,24.57675421,1.951005854,20.46965689,0.940996388,Rio
4/17/13,-43.125,28.993,83,23.26,15.0546999,1.644673657,20.51391123,0.938196984,Rio
5/17/13,-43.125,30.358,83,22.101,3.529358906,1.525668997,23.92334521,0.871533318,Rio
6/16/13,-43.125,30.185,83,20.407,5.196188088,1.796686833,22.66889538,0.864334636,Rio
7/16/13,-43.125,30.299,83,20.499,0.456619025,2.466165184,23.95733933,0.813587994,Rio
8/15/13,-43.125,31.736,83,22.372,4.047780492,2.427915659,24.91337598,0.853569267,Rio
9/14/13,-43.125,35.468,83,22.757,0,3.003560173,21.71039305,0.638538925,Rio
10/14/13,-43.125,36.352,83,24.274,0,2.915737498,17.97249841,0.520900442,Rio
11/13/13,-43.125,35.09,83,22.98,0,2.831240885,20.26855838,0.603381627,Rio
12/13/13,-43.125,34.822,83,21.479,0.288391093,2.324356194,19.04375017,0.714885156,Rio
1/12/14,-43.125,28.231,83,22.615,28.40308668,2.463717789,22.5648817,0.907475849,Rio
2/11/14,-43.125,28.525,83,21.982,21.23794224,2.10969699,27.00332156,0.929297244,Rio
3/13/14,-43.125,27.653,83,21.324,21.17443122,1.616700983,25.7370985,0.952934335,Rio
4/12/14,-43.125,28.25,83,22.628,14.1294456,1.180413987,21.97757561,0.940915955,Rio
5/12/14,-43.125,27.483,83,23.038,11.85149552,1.544921838,13.51345926,0.949301723,Rio
6/11/14,-43.125,27.1,83,22.165,9.2731491,1.711301204,16.31857052,0.948403761,Rio
7/11/14,-43.125,29.296,83,21.773,2.087400564,1.554309914,17.43025985,0.905287418,Rio
1/6/98,-73.125,34.522,200,24.383,0.017166132,1.174489825,20.45002608,0.703630521,Alagoas
2/5/98,-73.125,36.927,200,21.542,4.6005228,0.843117297,16.6610241,0.812990653,Alagoas
3/7/98,-73.125,30.042,200,21.81,8.715251664,0.728490701,18.84504895,0.916325492,Alagoas
4/6/98,-73.125,26.997,200,21.333,6.2793747,0.708470399,9.46597284,0.953148302,Alagoas
5/6/98,-73.125,31.263,200,20.825,3.937909961,1.237047639,20.0741616,0.860786908,Alagoas
6/5/98,-73.125,32.48,200,17.859,0,1.095078079,20.3110848,0.715398873,Alagoas
7/5/98,-73.125,34.151,200,17.875,0,0.798764549,9.81776052,0.730004229,Alagoas
8/4/98,-73.125,35.52,200,21.501,0,1.522875784,18.3481866,0.584769733,Alagoas
9/3/98,-73.125,35.391,200,19.675,0,1.5532028,15.01763112,0.55418805,Alagoas
10/3/98,-73.125,40.117,200,22.947,0,1.061970751,18.2302893,0.472168592,Alagoas
11/2/98,-73.125,31.78,200,20.648,6.540298848,0.837913911,20.1041451,0.815570338,Alagoas
12/2/98,-73.125,35.055,200,22.134,0.97846956,1.361942337,14.28316783,0.73242284,Alagoas
1/1/99,-73.125,30.596,200,21.743,6.8269698,1.171901199,13.6882692,0.864157019,Alagoas
1/31/99,-73.125,29.887,200,22.383,6.77547846,1.041824314,20.2382433,0.928754103,Alagoas
3/2/99,-73.125,27.127,200,20.958,3.251266229,1.3547311,8.2554174,0.896887114,Alagoas
4/1/99,-73.125,28.41,200,22.602,28.59881375,0.852714193,15.76771949,0.940886243,Alagoas
5/1/99,-73.125,27.502,200,20.356,4.645157148,1.254684952,14.77215072,0.917345596,Alagoas
5/31/99,-73.125,26.911,200,19.74,0.528717391,1.206316341,9.0397701,0.912102949,Alagoas
6/30/99,-73.125,26.575,200,16.098,1.051426166,0.70982974,8.57643768,0.944462582,Alagoas
7/30/99,-73.125,35.213,200,18.199,0,1.00641998,24.21033883,0.583869649,Alagoas
8/29/99,-73.125,34.433,200,18.881,6.56433648,1.082158498,14.49201564,0.793826289,Alagoas
9/28/99,-73.125,30.691,200,17.727,2.363777928,0.963552632,21.6101232,0.799333603,Alagoas
10/28/99,-73.125,36.938,200,23.363,0,1.36373317,17.14775623,0.467116895,Alagoas
11/27/99,-73.125,34.65,200,21.494,0.569915863,1.252075352,15.40912338,0.795395653,Alagoas
12/27/99,-73.125,35.958,200,20.223,2.564620524,1.175054179,19.81529712,0.749164035,Alagoas
1/26/00,-73.125,33.889,200,21.306,8.30841444,1.356295839,16.901892,0.810578154,Alagoas
2/25/00,-73.125,25.283,200,21.945,12.07809335,0.71498379,8.644439592,0.965605786,Alagoas
3/26/00,-73.125,31.241,200,22.309,1.922606906,1.155055981,20.67778782,0.859603453,Alagoas
4/25/00,-73.125,26.923,200,21.241,3.373146727,0.774219594,13.81809744,0.945279997,Alagoas
5/25/00,-73.125,34.268,200,19.196,0,1.012551458,19.2415554,0.757261328,Alagoas
6/24/00,-73.125,34.165,200,18.972,0,0.961772285,21.9935268,0.680827624,Alagoas
7/24/00,-73.125,23.205,200,16.472,1.436805576,1.800906614,12.17587277,0.818296519,Alagoas
8/23/00,-73.125,35.881,200,19.699,0.013732906,1.338986587,22.51035137,0.629034615,Alagoas
9/22/00,-73.125,38.205,200,25.097,0,0.963413369,16.19319463,0.447695405,Alagoas
10/22/00,-73.125,37.392,200,21.639,0,1.466034602,23.23007352,0.510432198,Alagoas
11/21/00,-73.125,35.482,200,25.018,0,1.747923019,23.90833098,0.521596516,Alagoas
12/21/00,-73.125,27.633,200,17.496,5.242543632,1.248705366,6.84815382,0.834615343,Alagoas
1/20/01,-73.125,21.79,200,20.778,88.2992052,0.866011923,1.90006875,0.981314539,Alagoas
2/19/01,-73.125,36.481,200,21.118,4.95243108,1.20142785,16.18256232,0.773631625,Alagoas
3/21/01,-73.125,24.883,200,21.972,72.8256348,0.997231657,8.663621328,0.975224285,Alagoas
4/20/01,-73.125,31.426,200,20.878,2.32429284,1.092021383,19.3188384,0.851353817,Alagoas
5/20/01,-73.125,30.253,200,20.306,0.269508492,0.645830813,12.11011776,0.8778698,Alagoas
6/19/01,-73.125,26.62,200,15.972,0.372505248,1.552970478,19.1966058,0.755632772,Alagoas
7/19/01,-73.125,33.435,200,18.032,1.18789668,1.137088589,21.78179683,0.79771533,Alagoas
8/18/01,-73.125,38.65,200,20.306,0,1.216307411,19.53032875,0.537113891,Alagoas
9/17/01,-73.125,24.656,200,15.188,3.680422056,2.140214807,4.520647962,0.901679901,Alagoas
10/17/01,-73.125,37,200,22.302,0,1.543183366,18.49291783,0.715486943,Alagoas
11/16/01,-73.125,29.561,200,21.841,11.65236768,1.166961892,17.12935998,0.903762886,Alagoas
12/16/01,-73.125,26.903,200,20.445,16.60995834,1.083855317,20.6895429,0.961993795,Alagoas
1/15/02,-73.125,38.005,200,21.725,0.013732913,1.053164179,27.60755688,0.492261023,Alagoas
2/14/02,-73.125,27.913,200,23.668,10.95542301,0.667545806,21.41144885,0.946435125,Alagoas
3/16/02,-73.125,31.321,200,20.82,8.617405133,0.885988123,27.281475,0.883147406,Alagoas
4/15/02,-73.125,23.426,200,20.919,2.37236009,1.231384643,5.44320324,0.96774091,Alagoas
5/15/02,-73.125,29.716,200,20.471,0.037765505,0.821948657,10.3087674,0.851743414,Alagoas
6/14/02,-73.125,30.082,200,20.655,0.099563594,1.281762475,15.5388987,0.72911967,Alagoas
7/14/02,-73.125,29.472,200,14.401,0.003433226,0.679068261,11.32098437,0.843558259,Alagoas
8/13/02,-73.125,37.801,200,19.495,0.00686646,1.261475711,14.32051589,0.520913953,Alagoas
9/12/02,-73.125,36.226,200,22.585,0.135612576,1.240602113,12.5142192,0.534379537,Alagoas
10/12/02,-73.125,31.143,200,20.354,6.720543792,1.06392105,22.50786967,0.86134426,Alagoas
11/11/02,-73.125,32.899,200,22.897,6.579783986,1.160917901,12.83753882,0.837295205,Alagoas
12/11/02,-73.125,32.355,200,21.009,1.548386942,0.612003544,12.56878224,0.857010834,Alagoas
1/10/03,-73.125,29.125,200,20.849,0.037765512,1.019268439,10.71562259,0.779209492,Alagoas
2/9/03,-73.125,27.465,200,20.443,21.32892997,0.745345446,7.34084748,0.953052254,Alagoas
3/11/03,-73.125,28.997,200,21.322,4.276082988,0.837087579,15.99772097,0.934804917,Alagoas
4/10/03,-73.125,27.615,200,22.711,13.425638,0.761287234,16.04812302,0.963088866,Alagoas
5/10/03,-73.125,29.631,200,19.25,0,0.994344711,18.66127277,0.756931924,Alagoas
6/9/03,-73.125,30.873,200,19.625,0.65231316,1.185923444,21.73612363,0.828983764,Alagoas
