,0
3296,5.9639999999999995
3297,2.504
3298,6.653
3299,6.3420000000000005
3300,3.843
3301,3.141
3302,3.714
3303,4.921
3304,6.4479999999999995
3305,7.781000000000001
3306,5.281000000000001
3307,7.627999999999999
3308,1.861
3309,2.682
3310,3.366
3311,4.938
3312,7.996
3313,6.195
3314,9.842
3315,4.968
3316,2.883
3317,2.89
3318,2.403
3319,10.012
3320,4.417
3321,3.043
3322,6.156000000000001
3323,3.688
3324,7.767
3325,9.642999999999999
3326,7.879
3327,9.079
3328,1.008
3329,766.0
3330,1.6980000000000002
3331,2.5639999999999996
3332,3.1180000000000003
3333,4.787
3334,5.507999999999999
3335,1.495
3336,1.4169999999999998
3337,689.0
3338,684.0
3339,2.832
3340,1.6119999999999999
3341,3.218
3342,1.8119999999999998
3343,5.513999999999999
3344,4.828
3345,6.61
3346,3.3
3347,0.0
3348,26.0
3349,0.0
3350,11.0
3351,5.0
3352,70.0
3353,33.0
3354,178.0
3355,83.0
3356,69.0
3357,77.0
3358,115.0
3359,46.0
3360,11.0
3361,61.0
3362,38.0
3363,75.0
3364,42.0
3365,18.0
3366,23.0
3367,0.0
3368,2.0
3369,11.0
3370,6.0
3371,18.0
3372,3.0
3373,3.0
3374,15.0
3375,7.0
3376,7.0
3377,20.0
3378,9.0
3379,15.0
3380,5.0
3381,15.0
3382,9.0
3383,6.0
3384,15.0
3385,4.0
3386,8.0
3387,0.0
3388,1.0
3389,5.0
3390,0.0
3391,3.0
3392,0.0
3393,3.0
3394,13.0
3395,4.0
3396,1.0
3397,8.0
3398,2.0
3399,16.0
3400,6.0
3401,4.0
3402,3.0
3403,18.0
3404,7.0
3405,1.0
3406,2.0
3407,0.0
3408,3.0
3409,1.0
3410,0.0
3411,1.0
3412,0.0
3413,3.0
3414,2.0
3415,0.0
3416,0.0
3417,0.0
3418,1.0
3419,2.0
3420,2.0
3421,13.0
3422,6.0
3423,8.0
3424,11.0
3425,1.0
3426,1.0
3427,0.0
3428,0.0
3429,0.0
3430,4.0
3431,1.0
3432,0.0
3433,1.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,10.0
3440,0.0
3441,10.0
3442,3.0
3443,1.0
3444,6.0
3445,1.0
3446,1.0
3447,3.0
3448,1.0
3449,2.0
3450,0.0
3451,1.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,3.0
3460,2.0
3461,5.0
3462,3.0
3463,1.0
3464,0.0
3465,4.0
3466,0.0
3467,0.0
3468,1.0
3469,0.0
3470,8.0
3471,8.0
3472,6.0
3473,1.0
3474,0.0
3475,1.0
3476,1.0
3477,0.0
3478,3.0
3479,7.0
3480,6.0
3481,5.0
3482,1.0
3483,9.0
3484,3.0
3485,22.0
3486,2.0
3487,3.0
3488,4.0
3489,7.0
3490,34.0
3491,38.0
3492,14.0
3493,18.0
3494,0.0
3495,3.0
3496,8.0
3497,1.0
3498,4.0
3499,9.0
3500,12.0
3501,13.0
3502,3.0
3503,30.0
3504,5.0
3505,50.0
3506,3.0
3507,50.0
3508,14.0
3509,9.0
3510,98.0
3511,63.0
3512,81.0
3513,34.0
3514,13.0
3515,27.0
3516,22.0
3517,21.0
3518,28.0
3519,37.0
3520,55.0
3521,71.0
3522,25.0
3523,51.0
3524,48.0
3525,131.0
3526,30.0
3527,179.0
3528,48.0
3529,125.0
3530,279.0
3531,193.0
3532,381.0
3533,190.0
3534,155.0
3535,135.0
3536,111.0
3537,80.0
3538,117.0
3539,150.0
3540,200.0
3541,136.0
3542,58.0
3543,70.0
3544,121.0
3545,304.0
3546,123.0
3547,46.0
3548,38.0
3549,65.0
3550,294.0
3551,238.0
3552,538.0
3553,331.0
3554,280.0
3555,215.0
3556,256.0
3557,175.0
3558,428.0
3559,451.0
3560,359.0
3561,130.0
3562,95.0
3563,111.0
3564,206.0
3565,132.0
3566,101.0
3567,51.0
3568,40.0
3569,34.0
3570,70.0
3571,163.0
3572,288.0
3573,351.0
3574,159.0
3575,196.0
3576,133.0
3577,187.0
3578,270.0
3579,65.0
3580,179.0
3581,62.0
3582,78.0
3583,62.0
3584,122.0
3585,8.0
3586,0.0
3587,7.0
3588,49.0
3589,32.0
3590,47.0
3591,109.0
3592,88.0
3593,55.0
3594,78.0
3595,11.0
3596,35.0
3597,35.0
3598,18.0
3599,35.0
3600,31.0
3601,28.0
3602,86.0
3603,120.0
3604,113.0
3605,55.0
3606,0.0
3607,22.0
3608,67.0
3609,8.0
3610,24.0
3611,46.0
3612,42.0
3613,77.0
3614,60.0
3615,32.0
3616,38.0
3617,21.0
3618,46.0
3619,8.0
3620,40.0
3621,9.0
3622,52.0
3623,58.0
3624,31.0
3625,60.0
3626,0.0
3627,40.0
3628,52.0
3629,12.0
3630,18.0
3631,76.0
3632,83.0
3633,84.0
3634,56.0
3635,54.0
3636,43.0
3637,57.0
3638,22.0
3639,21.0
3640,55.0
3641,18.0
3642,42.0
3643,55.0
3644,63.0
3645,43.0
3646,0.0
3647,39.0
3648,51.0
3649,43.0
3650,84.0
3651,130.0
3652,68.0
3653,22.0
3654,49.0
3655,14.0
3656,62.0
3657,80.0
3658,71.0
3659,38.0
3660,38.0
3661,72.0
3662,38.0
3663,83.0
3664,167.0
3665,77.0
3666,0.0
3667,57.0
3668,43.0
3669,26.0
3670,65.0
3671,115.0
3672,9.0
3673,125.0
3674,90.0
3675,14.0
3676,41.0
3677,117.0
3678,39.0
3679,97.0
3680,86.0
3681,85.0
3682,109.0
3683,77.0
3684,72.0
3685,49.0
3686,36.0
3687,31.0
3688,53.0
3689,43.0
3690,115.0
3691,159.0
3692,147.0
3693,114.0
3694,62.0
3695,57.0
3696,17.0
3697,105.0
3698,55.0
3699,162.0
3700,77.0
3701,52.0
3702,112.0
3703,201.0
3704,238.0
3705,169.0
3706,59.0
3707,94.0
3708,98.0
3709,122.0
3710,172.0
3711,101.0
3712,148.0
3713,155.0
3714,139.0
3715,60.0
3716,87.0
3717,34.0
3718,196.0
3719,262.0
3720,111.0
3721,168.0
3722,215.0
3723,137.0
3724,504.0
3725,891.0
3726,42.0
3727,938.0
3728,849.0
3729,342.0
3730,1.5930000000000002
3731,1.896
3732,1.237
3733,800.0
3734,844.0
3735,580.0
3736,205.0
3737,844.0
3738,733.0
3739,435.0
3740,522.0
3741,481.0
3742,646.0
3743,651.0
3744,1.01
3745,987.0
3746,61.0
3747,878.0
3748,381.0
3749,258.0
3750,1.071
3751,2.4459999999999997
3752,1.36
3753,386.0
3754,866.0
3755,960.0
3756,413.0
3757,149.0
3758,270.0
3759,913.0
3760,459.0
3761,476.0
3762,443.0
3763,599.0
3764,1.371
3765,1.706
3766,61.0
3767,452.0
3768,658.0
3769,209.0
3770,399.0
3771,1.228
3772,666.0
3773,157.0
3774,327.0
3775,194.0
3776,78.0
3777,424.0
3778,230.0
3779,256.0
3780,145.0
3781,233.0
3782,411.0
3783,158.0
3784,193.0
3785,134.0
3786,143.0
3787,447.0
3788,85.0
3789,89.0
3790,425.0
3791,503.0
3792,388.0
3793,597.0
3794,60.0
3795,59.0
3796,39.0
3797,90.0
3798,183.0
3799,138.0
3800,142.0
3801,126.0
3802,68.0
3803,18.0
3804,275.0
3805,292.0
3806,82.0
3807,254.0
3808,159.0
3809,85.0
3810,165.0
3811,171.0
3812,151.0
3813,40.0
3814,6.0
3815,22.0
3816,62.0
3817,30.0
3818,37.0
3819,78.0
3820,54.0
3821,155.0
3822,78.0
3823,30.0
3824,45.0
3825,0.0
3826,102.0
3827,3.0
3828,7.0
3829,10.0
3830,188.0
3831,29.0
3832,221.0
3833,148.0
3834,156.0
3835,170.0
3836,256.0
3837,47.0
3838,49.0
3839,146.0
3840,55.0
3841,99.0
3842,109.0
3843,24.0
3844,52.0
3845,0.0
3846,13.0
3847,4.0
3848,2.0
3849,19.0
3850,35.0
3851,8.0
3852,33.0
3853,41.0
3854,21.0
3855,48.0
3856,28.0
3857,33.0
3858,25.0
3859,64.0
3860,29.0
3861,25.0
3862,55.0
3863,19.0
3864,23.0
3865,0.0
3866,27.0
3867,14.0
3868,0.0
3869,24.0
3870,9.0
3871,6.0
3872,45.0
3873,18.0
3874,4.0
3875,32.0
3876,15.0
3877,59.0
3878,39.0
3879,44.0
3880,40.0
3881,36.0
3882,33.0
3883,4.0
3884,7.0
3885,0.0
3886,2.0
3887,1.0
3888,2.0
3889,5.0
3890,7.0
3891,5.0
3892,1.0
3893,2.0
3894,1.0
3895,5.0
3896,3.0
3897,2.0
3898,22.0
3899,46.0
3900,11.0
3901,10.0
3902,30.0
3903,8.0
3904,9.0
3905,0.0
3906,6.0
3907,7.0
3908,5.0
3909,13.0
3910,1.0
3911,2.0
3912,1.0
3913,1.0
3914,0.0
3915,0.0
3916,0.0
3917,8.0
3918,1.0
3919,36.0
3920,9.0
3921,4.0
3922,17.0
3923,6.0
3924,13.0
3925,1.0
3926,7.0
3927,4.0
3928,2.0
3929,1.0
3930,2.0
3931,4.0
3932,3.0
3933,0.0
3934,1.0
3935,0.0
3936,1.0
3937,1.0
3938,4.0
3939,12.0
3940,12.0
3941,3.0
3942,3.0
3943,4.0
3944,5.0
3945,5.0
3946,2.0
3947,0.0
3948,6.0
3949,8.0
3950,5.0
3951,13.0
3952,1.0
3953,1.0
3954,3.0
3955,0.0
3956,1.0
3957,7.0
3958,2.0
3959,11.0
3960,4.0
3961,11.0
3962,13.0
3963,17.0
3964,2.0
3965,12.0
3966,3.0
3967,31.0
3968,27.0
3969,37.0
3970,26.0
3971,41.0
3972,10.0
3973,8.0
3974,20.0
3975,2.0
3976,10.0
3977,29.0
3978,27.0
3979,27.0
3980,14.0
3981,23.0
3982,21.0
3983,42.0
3984,20.0
3985,177.0
3986,64.0
3987,130.0
3988,298.0
3989,374.0
3990,510.0
3991,192.0
3992,154.0
3993,147.0
3994,164.0
3995,92.0
3996,164.0
3997,179.0
3998,243.0
3999,192.0
4000,143.0
4001,63.0
4002,116.0
4003,171.0
4004,69.0
4005,372.0
4006,180.0
4007,411.0
4008,461.0
4009,638.0
4010,859.0
4011,545.0
4012,408.0
4013,310.0
4014,702.0
4015,274.0
4016,254.0
4017,347.0
4018,461.0
4019,222.0
4020,161.0
4021,174.0
4022,194.0
4023,319.0
4024,256.0
4025,141.0
4026,41.0
4027,64.0
4028,208.0
4029,521.0
4030,560.0
4031,465.0
4032,452.0
4033,385.0
4034,359.0
4035,363.0
4036,486.0
4037,831.0
4038,352.0
4039,181.0
4040,110.0
4041,111.0
4042,315.0
4043,191.0
4044,66.0
4045,59.0
4046,16.0
4047,22.0
4048,62.0
4049,259.0
4050,229.0
4051,373.0
4052,191.0
4053,207.0
4054,200.0
4055,203.0
4056,351.0
4057,117.0
4058,364.0
4059,108.0
4060,141.0
4061,101.0
4062,176.0
4063,161.0
4064,0.0
4065,21.0
4066,5.0
4067,29.0
4068,33.0
4069,86.0
4070,42.0
4071,94.0
4072,133.0
4073,123.0
4074,61.0
4075,79.0
4076,99.0
4077,39.0
4078,80.0
4079,72.0
4080,79.0
4081,92.0
4082,94.0
4083,85.0
4084,0.0
4085,22.0
4086,12.0
4087,0.0
4088,160.0
4089,3.0
4090,20.0
4091,26.0
4092,23.0
4093,11.0
4094,21.0
4095,19.0
4096,54.0
4097,11.0
4098,31.0
4099,68.0
4100,14.0
4101,38.0
4102,97.0
4103,24.0
4104,0.0
4105,4.0
4106,14.0
4107,2.0
4108,63.0
4109,15.0
4110,27.0
4111,13.0
4112,18.0
4113,31.0
4114,4.0
4115,17.0
4116,47.0
4117,15.0
4118,71.0
4119,14.0
4120,88.0
4121,35.0
4122,53.0
4123,25.0
4124,0.0
4125,10.0
4126,15.0
4127,1.0
4128,87.0
4129,22.0
4130,10.0
4131,3.0
4132,1.0
4133,9.0
4134,7.0
4135,8.0
4136,56.0
4137,16.0
4138,119.0
4139,34.0
4140,63.0
4141,50.0
4142,35.0
4143,25.0
4144,0.0
4145,8.0
4146,25.0
4147,36.0
4148,84.0
4149,13.0
4150,80.0
4151,22.0
4152,0.0
4153,52.0
4154,12.0
4155,12.0
4156,231.0
4157,77.0
4158,334.0
4159,40.0
4160,138.0
4161,66.0
4162,60.0
4163,36.0
4164,46.0
4165,47.0
4166,18.0
4167,87.0
4168,161.0
4169,88.0
4170,239.0
4171,171.0
4172,40.0
4173,303.0
4174,33.0
4175,56.0
4176,208.0
4177,462.0
4178,834.0
4179,263.0
4180,373.0
4181,283.0
4182,153.0
4183,193.0
4184,189.0
4185,123.0
4186,75.0
4187,337.0
4188,534.0
4189,407.0
4190,564.0
4191,445.0
4192,150.0
4193,919.0
4194,97.0
4195,302.0
4196,1.696
4197,864.0
4198,1.755
4199,361.0
4200,1.177
4201,690.0
4202,754.0
4203,643.0
4204,711.0
4205,499.0
4206,415.0
4207,1.133
4208,2.28
4209,864.0
4210,1.002
4211,943.0
4212,911.0
4213,3.551
4214,290.0
4215,790.0
4216,4.035
4217,1.9580000000000002
4218,3.614
4219,1.015
4220,2.265
4221,2.057
4222,1.6469999999999998
4223,1.5719999999999998
4224,1.9909999999999999
4225,872.0
4226,1.099
4227,2.401
4228,2.475
4229,3.3989999999999996
4230,2.662
4231,3.136
4232,1.618
4233,4.078
4234,1.472
4235,1.709
4236,5.392
4237,4.402
4238,4.479
4239,2.311
4240,2.536
4241,5.827999999999999
4242,1.3940000000000001
4243,3.4219999999999997
4244,2.5860000000000003
4245,1.4380000000000002
4246,2.5580000000000003
4247,3.742
4248,2.7569999999999997
4249,2.332
4250,2.144
4251,3.263
4252,1.443
4253,2.331
4254,1.83
4255,913.0
4256,3.863
4257,1.484
4258,2.506
4259,1.2690000000000001
4260,1.788
4261,4.0680000000000005
4262,2.5980000000000003
4263,3.0039999999999996
4264,424.0
4265,334.0
4266,450.0
4267,1.484
4268,1.1740000000000002
4269,1.248
4270,1.798
4271,1.599
4272,740.0
4273,939.0
4274,594.0
4275,1.3359999999999999
4276,1.4169999999999998
4277,825.0
4278,447.0
4279,640.0
4280,717.0
4281,897.0
4282,1.126
4283,449.0
4284,119.0
4285,74.0
4286,79.0
4287,230.0
4288,373.0
4289,459.0
4290,788.0
4291,486.0
4292,339.0
4293,317.0
4294,329.0
4295,570.0
4296,357.0
4297,362.0
4298,334.0
4299,468.0
4300,346.0
4301,626.0
4302,374.0
4303,0.0
4304,0.0
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,1.0
4310,5.0
4311,12.0
4312,0.0
4313,1.0
4314,3.0
4315,13.0
4316,10.0
4317,12.0
4318,9.0
4319,35.0
4320,97.0
4321,9.0
4322,15.0
4323,0.0
4324,0.0
4325,1.0
4326,3.0
4327,1.0
4328,10.0
4329,8.0
4330,4.0
4331,7.0
4332,15.0
4333,2.0
4334,5.0
4335,73.0
4336,36.0
4337,11.0
4338,12.0
4339,116.0
4340,36.0
4341,16.0
4342,34.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,1.0
4348,23.0
4349,4.0
4350,7.0
4351,8.0
4352,27.0
4353,2.0
4354,5.0
4355,10.0
4356,7.0
4357,20.0
4358,9.0
4359,38.0
4360,23.0
4361,16.0
4362,10.0
4363,0.0
4364,1.0
4365,2.0
4366,2.0
4367,8.0
4368,11.0
4369,3.0
4370,1.0
4371,8.0
4372,9.0
4373,2.0
4374,1.0
4375,10.0
4376,12.0
4377,12.0
4378,9.0
4379,25.0
4380,24.0
4381,45.0
4382,12.0
4383,0.0
4384,7.0
4385,5.0
4386,4.0
4387,4.0
4388,1.0
4389,0.0
4390,11.0
4391,4.0
4392,2.0
4393,0.0
4394,37.0
4395,6.0
4396,17.0
4397,18.0
4398,16.0
4399,20.0
4400,21.0
4401,30.0
4402,15.0
4403,3.0
4404,8.0
4405,14.0
4406,13.0
4407,13.0
4408,13.0
4409,19.0
4410,16.0
4411,19.0
4412,3.0
4413,4.0
4414,33.0
4415,7.0
4416,33.0
4417,14.0
4418,17.0
4419,54.0
4420,33.0
4421,37.0
4422,68.0
4423,21.0
4424,14.0
4425,22.0
4426,57.0
4427,17.0
4428,42.0
4429,23.0
4430,20.0
4431,54.0
4432,15.0
4433,14.0
4434,56.0
4435,55.0
4436,121.0
4437,50.0
4438,58.0
4439,62.0
4440,74.0
4441,131.0
4442,70.0
4443,21.0
4444,88.0
4445,34.0
4446,129.0
4447,184.0
4448,191.0
4449,74.0
4450,98.0
4451,79.0
4452,189.0
4453,19.0
4454,91.0
4455,316.0
4456,250.0
4457,72.0
4458,74.0
4459,199.0
4460,158.0
4461,241.0
4462,164.0
4463,44.0
4464,192.0
4465,16.0
4466,60.0
4467,45.0
4468,166.0
4469,205.0
4470,46.0
4471,197.0
4472,223.0
4473,132.0
4474,90.0
4475,353.0
4476,510.0
4477,172.0
4478,117.0
4479,318.0
4480,85.0
4481,195.0
4482,728.0
4483,6.0
4484,30.0
4485,25.0
4486,33.0
4487,313.0
4488,81.0
4489,26.0
4490,116.0
4491,12.0
4492,137.0
4493,42.0
4494,18.0
4495,35.0
4496,114.0
4497,163.0
4498,44.0
4499,500.0
4500,96.0
4501,30.0
4502,238.0
4503,6.0
4504,16.0
4505,2.0
4506,4.0
4507,11.0
4508,5.0
4509,49.0
4510,12.0
4511,1.0
4512,1.0
4513,0.0
4514,27.0
4515,23.0
4516,20.0
4517,13.0
4518,28.0
4519,36.0
4520,6.0
4521,19.0
4522,43.0
4523,1.0
4524,0.0
4525,0.0
4526,2.0
4527,8.0
4528,10.0
4529,9.0
4530,2.0
4531,0.0
4532,0.0
4533,6.0
4534,1.0
4535,10.0
4536,3.0
4537,18.0
4538,12.0
4539,25.0
4540,11.0
4541,5.0
4542,0.0
4543,32.0
4544,1.0
4545,2.0
4546,4.0
4547,113.0
4548,44.0
4549,153.0
4550,93.0
4551,63.0
4552,70.0
4553,110.0
4554,32.0
4555,15.0
4556,72.0
4557,25.0
4558,34.0
4559,45.0
4560,15.0
4561,28.0
4562,0.0
4563,11.0
4564,7.0
4565,0.0
4566,18.0
4567,9.0
4568,5.0
4569,42.0
4570,21.0
4571,9.0
4572,25.0
4573,8.0
4574,12.0
4575,5.0
4576,13.0
4577,24.0
4578,8.0
4579,15.0
4580,2.0
4581,10.0
4582,0.0
4583,9.0
4584,11.0
4585,0.0
4586,3.0
4587,1.0
4588,1.0
4589,15.0
4590,8.0
4591,7.0
4592,3.0
4593,2.0
4594,23.0
4595,3.0
4596,2.0
4597,6.0
4598,6.0
4599,3.0
4600,1.0
4601,3.0
4602,0.0
4603,21.0
4604,16.0
4605,10.0
4606,0.0
4607,2.0
4608,3.0
4609,2.0
4610,2.0
4611,1.0
4612,0.0
4613,1.0
4614,7.0
4615,0.0
4616,4.0
4617,7.0
4618,2.0
4619,4.0
4620,0.0
4621,6.0
4622,0.0
4623,1.0
4624,3.0
4625,56.0
4626,6.0
4627,0.0
4628,2.0
4629,3.0
4630,0.0
4631,2.0
4632,0.0
4633,0.0
4634,3.0
4635,0.0
4636,14.0
4637,2.0
4638,2.0
4639,4.0
4640,1.0
4641,2.0
4642,1.0
4643,4.0
4644,8.0
4645,13.0
4646,1.0
4647,1.0
4648,2.0
4649,0.0
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,1.0
4655,1.0
4656,5.0
4657,1.0
4658,2.0
4659,5.0
4660,4.0
4661,3.0
4662,5.0
4663,7.0
4664,5.0
4665,25.0
4666,7.0
4667,7.0
4668,5.0
4669,2.0
4670,0.0
4671,7.0
4672,0.0
4673,0.0
4674,7.0
4675,0.0
4676,3.0
4677,0.0
4678,2.0
4679,3.0
4680,13.0
4681,4.0
4682,4.0
4683,40.0
4684,29.0
4685,55.0
4686,48.0
4687,97.0
4688,15.0
4689,9.0
4690,13.0
4691,26.0
4692,2.0
4693,1.0
4694,24.0
4695,10.0
4696,23.0
4697,2.0
4698,21.0
4699,16.0
4700,24.0
4701,21.0
4702,51.0
4703,35.0
4704,17.0
4705,45.0
4706,52.0
4707,112.0
4708,47.0
4709,37.0
4710,50.0
4711,50.0
4712,17.0
4713,29.0
4714,50.0
4715,22.0
4716,41.0
4717,7.0
4718,30.0
4719,36.0
4720,44.0
4721,48.0
4722,55.0
4723,40.0
4724,28.0
4725,34.0
4726,140.0
4727,276.0
4728,89.0
4729,168.0
4730,85.0
4731,88.0
4732,53.0
4733,84.0
4734,111.0
4735,76.0
4736,74.0
4737,71.0
4738,75.0
4739,129.0
4740,129.0
4741,85.0
4742,41.0
4743,62.0
4744,9.0
4745,41.0
4746,178.0
4747,366.0
4748,164.0
4749,249.0
4750,148.0
4751,130.0
4752,82.0
4753,172.0
4754,212.0
4755,144.0
4756,69.0
4757,77.0
4758,124.0
4759,105.0
4760,93.0
4761,89.0
4762,19.0
4763,29.0
4764,11.0
4765,20.0
4766,222.0
4767,278.0
4768,284.0
4769,149.0
4770,101.0
4771,80.0
4772,126.0
4773,221.0
4774,54.0
4775,125.0
4776,75.0
4777,46.0
4778,47.0
4779,74.0
4780,75.0
4781,0.0
4782,63.0
4783,126.0
4784,12.0
4785,265.0
4786,58.0
4787,70.0
4788,152.0
4789,46.0
4790,37.0
4791,42.0
4792,65.0
4793,22.0
4794,33.0
4795,61.0
4796,22.0
4797,53.0
4798,51.0
4799,68.0
4800,28.0
4801,0.0
4802,35.0
4803,43.0
4804,32.0
4805,38.0
4806,13.0
4807,52.0
4808,36.0
4809,34.0
4810,24.0
4811,30.0
4812,15.0
4813,23.0
4814,26.0
4815,39.0
4816,43.0
4817,37.0
4818,41.0
4819,55.0
4820,31.0
4821,0.0
4822,38.0
4823,51.0
4824,11.0
4825,26.0
4826,27.0
4827,149.0
4828,153.0
4829,76.0
4830,8.0
4831,38.0
4832,41.0
4833,21.0
4834,31.0
4835,50.0
4836,44.0
4837,58.0
4838,108.0
4839,30.0
4840,34.0
4841,0.0
4842,12.0
4843,1.0
4844,3.0
4845,6.0
4846,30.0
4847,98.0
4848,14.0
